CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER,CLUSTER_KMEANS,CLUSTER_AGGLOMERATIVE,CLUSTER_DBSCAN,CLUSTER_GMM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
C17096,776.585568,1.0,773.36,119.8,653.56,0.0,0.333333,0.083333,0.25,0.0,0,7,3000.0,1169.758034,233.843501,0.0,12,1,1,1,0,5,1.8868964171305134,-0.25261137036082193,-0.5060800504592505,-0.7316616663945209,0.6904081735715358,-0.1375262158422629,-0.4712099071187684,-0.914195507807147
C17097,1026.220651,1.0,0.0,0.0,0.0,452.176025,0.0,0.0,0.0,0.083333,1,0,1500.0,263.839295,309.854995,0.0,12,0,0,0,0,2,-3.8764495666621377,-1.4674338647283436,-0.9661563531247461,-0.10970680381426978,0.7680051414997894,-0.6161057513504075,-0.1221452154236695,0.8067442692626244
C17098,2702.523396,1.0,229.25,0.0,229.25,4214.846529,0.583333,0.0,0.583333,0.25,8,7,7500.0,1563.077507,643.744567,0.0,12,0,0,0,0,3,-1.7042600789460671,2.1214224064238736,0.44301980437818467,1.7207644099085224,-0.09037654406777584,1.2682615101760055,-0.14775598672376408,-0.3539761153884192
C17099,2629.276828,1.0,0.0,0.0,0.0,3492.909117,0.0,0.0,0.0,0.333333,7,0,3500.0,1478.753996,1863.940934,0.0,12,0,0,0,0,2,-5.183690401782533,0.5989518661625562,-0.33016175088414124,0.22920655374873383,0.965108753310419,0.10342439511944555,0.19817457421224008,0.17214289119906523
C17100,311.987575,0.363636,684.24,0.0,684.24,0.0,1.0,0.0,1.0,0.0,0,37,1000.0,2154.534733,508.095621,0.0,12,1,1,1,0,8,2.460366876112865,-0.9089406923081539,-1.0677113229077486,1.7267773240039568,0.1867350768994346,0.43452837449713555,-1.5863345305757373,-1.022176466288998
C17101,3270.441222,1.0,848.0,848.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,4500.0,1143.616386,1134.793009,0.0,12,1,1,1,0,5,0.645327761366519,0.596991905906459,-1.5505719859063318,-2.9012184482482617,0.7026670723053181,-0.13359589733757338,0.039912009108775015,-1.2566238513324586
C17102,832.774626,1.0,416.76,0.0,416.76,0.0,0.583333,0.0,0.583333,0.0,0,10,1000.0,169.674083,296.943958,0.0,12,1,1,1,0,5,1.098909576106868,-0.7874230785355303,-3.0061887578286055,0.5892974677214915,0.11172683108844648,-0.5363187694940669,-0.8496146471998514,-0.20289428538738946
C17103,1157.005745,1.0,0.0,0.0,0.0,476.711979,0.0,0.0,0.0,0.583333,11,0,1200.0,855.075968,794.131569,0.0,12,0,0,0,0,2,-4.926978504351813,-0.10857518143583053,-0.7247915049495738,0.33239656143553614,0.5382680862132085,-0.9102440428285017,-0.7489909071919026,0.5391749706211394
C17104,350.819852,0.363636,0.0,0.0,0.0,1056.46058,0.0,0.0,0.0,0.083333,3,0,1200.0,119.701887,340.789604,0.0,12,0,0,0,0,1,-3.934080378202725,-2.5939216063759685,-0.1179479152942807,-0.003245075464044377,-0.5496196647407472,0.9370175572770264,-0.7691298925078411,0.7368070587079013
C17105,3558.14254,1.0,4689.03,4071.13,617.9,0.0,0.916667,0.833333,0.75,0.0,0,39,5000.0,1078.201925,992.398436,0.0,12,1,1,1,0,5,3.291961659443038,2.6025352938276414,-1.7404009572182748,-1.3140832100173319,-0.05498004808043443,0.024409714715532316,0.3177288167644893,0.3110748604881406
C17106,942.555708,1.0,150.0,0.0,150.0,1066.604854,0.333333,0.0,0.25,0.083333,4,6,1200.0,1445.633559,492.370581,0.0,12,0,0,0,0,3,-1.7147236879155217,0.7808156521922609,-0.5750928739199702,1.0205268535379535,0.04685022727958106,-0.5423922518794658,-1.5452303211072371,-0.3634729784746908
C17107,51.469651,0.727273,1169.0,0.0,1169.0,0.0,1.0,0.0,1.0,0.0,0,24,1900.0,915.66564,111.493268,0.5,12,1,1,1,0,6,3.4547984258402837,-1.4346193857030918,0.3422131231358096,2.267678718661664,0.4051821200227908,-0.019752364232726367,-0.6069954094026428,-0.17424171819972825
C17108,20.42609,0.272727,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,520.598144,99.093617,0.0,12,1,1,1,0,6,0.8727071297693916,-3.234305860595896,1.2165164482712778,-2.0633677822200336,-0.14014290538104054,1.260491186540444,-0.8598413448756388,-0.9505349854083364
C17109,4.045339,0.363636,35.0,0.0,35.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7500.0,122.129596,110.576473,0.25,12,1,1,1,0,6,0.6563785089335535,-3.98720017799809,0.3480300987804766,-0.18052765797965678,0.10118068714648885,2.1166764717063957,0.500840176733074,-0.12557140623846916
C17110,114.764518,1.0,1067.5,850.6,216.9,0.0,0.7,0.5,0.2,0.0,0,8,4000.0,577.184902,166.462926,0.3,10,1,1,1,0,8,2.8932901595202893,-0.40760582282742136,0.45795282912380036,-1.0037821755623026,-0.7848564119658268,-0.7542434694406539,1.1046069331998916,0.02611515239056686
C17111,0.737154,0.181818,427.5,0.0,427.5,0.0,1.0,0.0,1.0,0.0,0,23,1500.0,443.007864,15.052203,0.111111,12,1,1,1,0,6,3.439090918215493,-3.5887501499223977,1.728791342565527,2.213941994641121,-0.5084652528294985,0.6679541128844612,-2.0389706834051586,-0.025485008971467736
C17112,98.935446,0.363636,1002.0,0.0,1002.0,0.0,0.333333,0.0,0.25,0.0,0,4,1500.0,1863.921412,171.566972,0.0,12,1,1,1,0,6,2.097160678610731,-2.0809699602096914,0.5522124735660038,0.10486113280669103,0.12747714994955678,0.6217965187979837,-1.9381999691631242,-2.0145876567281493
C17113,2292.167319,1.0,468.36,249.0,219.36,472.378556,0.666667,0.083333,0.666667,0.083333,1,9,6000.0,1042.879923,559.156166,0.0,12,1,1,0,0,3,0.023974433765831808,1.8577627170910933,-0.20448962690088185,0.4463066349618194,-0.15986852080160227,0.8754504626317582,-0.0814828891862807,-0.1350670414375634
C17114,242.450349,0.818182,223.6,55.6,168.0,0.0,0.75,0.75,0.083333,0.0,0,11,4500.0,1358.034176,134.06456,0.142857,12,1,1,1,0,5,2.317855614589099,-0.6086351303679818,1.0629841331763121,-0.9889250562414234,0.8194271643426128,-0.2947088067574294,0.3802830306668693,0.731702911244915
C17115,1575.327024,1.0,0.0,0.0,0.0,1903.985872,0.0,0.0,0.0,0.75,21,0,3500.0,628.807815,323.958821,0.0,12,0,0,0,0,2,-5.148902227619534,0.08737385361771137,0.8675230905788861,0.63591123632037,0.2520390446845105,0.1401503587706699,-0.03000998052579779,0.872165152369227
C17116,990.45604,1.0,0.0,0.0,0.0,18.724916,0.0,0.0,0.0,0.083333,1,0,1000.0,217.320342,440.378775,0.0,12,0,0,0,0,2,-3.267893225267319,-1.9049083061154244,-2.1841543978624647,-0.529890601261758,1.1140915780156155,-1.1761747964143945,-0.2376214219429498,0.5662075664616097
C17117,574.416538,0.909091,376.2,0.0,376.2,0.0,1.0,0.0,1.0,0.0,0,24,1500.0,1100.109444,228.565068,0.0,12,1,1,1,0,5,2.1385374410768883,-0.5340146206868194,-1.4018341265034113,1.711036360642693,0.8016938530655939,-0.4007042072105666,-0.6977807067396978,-0.2674077303266333
C17118,2545.706139,1.0,2443.2,0.0,2443.2,0.0,0.833333,0.0,0.833333,0.0,0,38,6000.0,6540.889639,2250.946034,0.0,12,1,1,1,0,5,2.4497947269592824,1.575562509744507,-1.700633848327223,1.1302197254205864,1.5246268574180126,0.6606682070217056,0.21351251335899882,-1.8216422572033086
C17119,234.36305,0.727273,668.27,0.0,668.27,0.0,0.583333,0.0,0.5,0.0,0,8,4000.0,143.21216,191.898595,0.0,12,1,1,1,0,6,1.8641122746342826,-1.553884890653781,-1.3171351781072949,0.40786487608399524,-0.23295400690108573,1.4916301737870457,0.004117317494324108,-0.46360501034057483
C17120,14.002192,0.363636,76.0,0.0,76.0,0.0,0.166667,0.0,0.166667,0.0,0,4,5000.0,186.022727,81.496891,0.0,12,1,1,1,0,6,0.8479425479971293,-3.568764556700954,0.21846851978736612,-0.24125227451118367,-0.017123371078739135,1.856790988558188,-0.2330392364563964,-0.45943253189488475
C17121,1062.485488,1.0,0.0,0.0,0.0,1356.070364,0.0,0.0,0.0,0.166667,2,0,6500.0,3602.698387,299.351881,0.166667,12,0,0,0,0,9,-3.59082553608511,-0.6776980608783322,2.1105927204603336,0.37807298449450216,2.025570704807238,-0.19282048207868505,0.6330631496187783,0.018691689626644026
C17122,379.74055,1.0,1348.41,546.21,802.2,0.0,0.666667,0.416667,0.5,0.0,0,25,1300.0,430.736402,163.305423,0.0,12,1,1,1,0,5,2.7859482376058464,0.02172251427550248,-1.042761450214913,-0.5376159286162833,-0.32137702442845634,-0.6480908146693773,-0.7650074229729379,0.6931623581870292
C17123,1060.345397,1.0,0.0,0.0,0.0,119.746155,0.0,0.0,0.0,0.25,5,0,1200.0,263.793622,422.134701,0.0,12,0,0,0,0,2,-4.018697812197819,-1.2334845275742572,-1.3927837250285278,-0.1063468684404538,0.6676251110654934,-0.8614723341405705,-0.3627722073043655,0.7623290084031275
C17124,875.738933,1.0,595.86,284.5,311.36,290.519119,0.583333,0.166667,0.5,0.25,8,21,1000.0,667.966217,315.393952,0.0,12,0,0,0,0,3,-0.3410270477477927,1.7599179339070086,-0.7417395808346556,0.6231061392712615,-1.03896222154911,-0.7246712756785267,-1.7921891864147634,0.6245823159443611
C17125,37.307085,0.833333,363.38,0.0,363.38,36.363896,0.833333,0.0,0.666667,0.166667,1,6,1200.0,284.093261,92.369903,0.0,6,1,1,0,-1,4,0.7884625054434584,-1.4826779507147767,0.15601643345220012,2.1275971715438398,-3.5230780983466055,-1.4715459541981555,0.8939916834215358,-1.473682514882762
C17126,750.150798,1.0,1235.39,1235.39,0.0,887.597551,0.916667,0.916667,0.0,0.25,6,41,2000.0,2002.428473,195.817002,0.083333,12,1,1,0,0,3,0.25117595839975526,2.4268284425387887,2.0015831056558784,-1.111318537613032,-0.9543064519352933,-1.1778118358618217,-1.0303782583027687,1.8278269399935045
C17127,65.45872,1.0,570.96,0.0,570.96,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,445.823378,84.922938,1.0,6,1,1,1,0,7,2.96240386336956,-2.1173214763275277,0.28435414959444105,2.5949465080177245,-2.0632918366344044,-3.039388725707495,1.9749164607162324,-1.4434816558138246
C17128,239.946118,1.0,0.0,0.0,0.0,719.007929,0.0,0.0,0.0,0.166667,2,0,6000.0,1015.947851,133.595868,0.083333,12,0,0,0,0,1,-3.295784337544435,-1.5806654425807705,1.8422849055624335,0.3008898787127943,1.4113982793759083,0.13732953931331687,0.6098326602640869,0.603488686658679
C17129,100.123394,1.0,320.0,0.0,320.0,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,161.356208,132.522411,0.0,8,1,1,1,0,7,1.9938331765523143,-1.8488457889968184,-1.7317421429658701,1.7363146789459991,-1.9192637381226942,-1.3363295705866747,0.8849986010849397,-0.7009447822746587
C17130,526.858793,0.363636,0.0,0.0,0.0,2359.300912,0.0,0.0,0.0,0.25,14,0,2500.0,118.044156,470.670338,0.0,12,0,0,0,0,1,-4.58075659013059,-1.7668865695539022,0.4318586890469527,0.2103629488343711,-0.7926575050403907,1.6797549218398748,-0.3587534030633479,0.7785843572958575
C17131,209.506832,1.0,0.0,0.0,0.0,672.244034,0.0,0.0,0.0,0.25,3,0,700.0,212.752075,154.743946,0.0,12,0,0,0,0,2,-3.893914931084696,-2.0626061476226116,-0.11475883964401815,0.3947936027585181,0.04656266910347213,-0.8457210773222721,-0.8193467789431785,1.4333069187238656
C17132,3767.229899,1.0,0.0,0.0,0.0,4871.925128,0.0,0.0,0.0,0.25,8,0,5500.0,2574.272358,1547.234983,0.0,12,0,0,0,0,2,-5.087926505943875,0.7791663531449854,0.21948961010634338,0.2150002431673468,1.32917862928301,0.2487569778558279,0.4314132339186494,-0.07094926083259481
C17133,1682.892726,1.0,2996.92,2282.59,714.33,0.0,1.0,0.916667,0.75,0.0,0,95,5000.0,1222.419114,705.86365,0.0,12,1,1,1,0,5,3.574683120311713,2.184538177758925,-1.0877335603583949,-0.8573125171495278,0.06732378509281754,0.1128422050171106,0.6023972924889233,0.9712984526114529
C17134,799.255519,1.0,0.0,0.0,0.0,1494.880019,0.0,0.0,0.0,0.333333,8,0,1400.0,888.735185,262.491565,0.0,12,0,0,0,0,2,-4.48641788452288,-0.7240372860230851,0.47202412678007966,0.47885988950429587,0.6368645559593963,-0.8288180920567818,-0.7140038399267253,0.7227453176679439
C17135,673.982097,1.0,110.0,0.0,110.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,789.587001,175.328419,0.0,12,1,1,1,0,5,0.2957427878377686,-1.567583880962018,-1.4049630223097958,-0.26523753832356095,1.0668259325184706,-1.2061785659827127,-1.1468667485693582,-0.9251159037854071
C17136,22.366132,0.636364,502.54,502.54,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,450.0,907.540077,58.37452,0.0,12,1,1,1,0,6,2.029628546190929,-2.347276050748632,1.171941283487718,-1.8479664833390899,-0.4381210573230609,-1.5122866771877093,-2.2508265617623593,0.4915585002951607
C17137,27.539766,0.636364,578.0,0.0,578.0,0.0,0.666667,0.0,0.666667,0.0,0,8,5000.0,780.002496,153.433604,1.0,12,1,1,1,0,7,2.8705087708872874,-2.0222860262165185,1.0309172063981344,1.571630593718116,0.7704889012447714,0.6362380650237925,0.4296503513018121,-0.4354395539822161
C17138,1854.659145,1.0,151.69,151.69,0.0,443.392028,0.083333,0.083333,0.0,0.75,14,2,2000.0,496.543523,591.508322,0.0,12,0,0,0,0,3,-3.0105953825941247,1.6080943138897759,-0.28771686774681016,-0.9359318356487487,-1.0782640137225379,-0.23882322418022123,-1.284399915250181,0.10457867485098418
C17139,803.68596,1.0,1690.93,1690.93,0.0,0.0,0.6,0.6,0.0,0.0,0,25,1200.0,1783.396008,509.554302,0.0,10,1,1,1,0,8,1.827933254164963,0.6596371539968945,-0.8246698417765009,-2.404015425393701,-0.6631495425481257,-2.212207471932903,-0.1259281540416192,-0.3194743650620642
C17140,795.497557,0.909091,0.0,0.0,0.0,5676.779668,0.0,0.0,0.0,0.5,6,0,50.0,7570.207782,410.260506,0.444444,12,0,0,0,-1,1,-4.888674291620415,-0.6119728200313844,1.1323417504742752,1.5729192851328229,0.6979511636477175,-4.244406761458014,-3.5645727116737542,0.5334925020795649
C17141,89.22671,0.7,930.0,0.0,930.0,0.0,0.6,0.0,0.5,0.0,0,6,1000.0,1205.16186,123.823581,1.0,10,1,1,1,0,7,2.8299619639375315,-2.115523529784842,0.9497009956953361,1.610974150534014,-0.21616268360597893,-1.5357641947041047,-0.1820572468265107,-1.2996267077367831
C17142,37.683028,1.0,356.27,1.4,354.87,0.0,0.25,0.166667,0.166667,0.0,0,6,6500.0,96.582811,81.329167,0.0,12,1,1,1,0,6,1.5822991622068647,-1.976441859825168,-0.6259577211713757,-0.46675531576139373,-0.0019099091062246953,1.1487376915116112,0.5826050798763287,0.35497447892187367
C17143,26.800912,1.0,163.2,0.0,163.2,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,144.275838,130.672307,0.0,12,1,1,1,0,0,1.695765198180632,-2.0457753096171007,-1.3199506654337148,1.113294065253729,0.16053049224997668,0.7369332251225653,0.23710426054270406,0.6410914532921961
C17144,561.157673,1.0,0.0,0.0,0.0,244.504364,0.0,0.0,0.0,0.166667,4,0,1500.0,456.999782,266.673655,0.0,12,0,0,0,0,2,-3.6421673504723993,-1.6257479745304533,-0.2127026260321771,0.06839036704530578,0.824533282339387,-0.5653532779599227,-0.18708447529275857,0.8179889008565261
C17145,670.120718,1.0,0.0,0.0,0.0,12281.83439,0.0,0.0,0.0,0.583333,31,0,1200.0,12485.43289,591.573521,0.5,12,0,0,0,0,1,-4.996857368711367,0.5154099993487178,2.8971288455704824,1.5718596998520884,1.3690293580931172,-1.8254838821492463,-1.1399475197463473,0.2770864535348809
C17146,1032.398861,1.0,924.34,538.06,386.28,1030.464188,0.75,0.25,0.666667,0.416667,5,15,1200.0,2011.28106,520.315155,0.0,12,0,0,0,0,3,-0.3487790189381056,2.8332760166335116,-0.034224178637152665,0.8934708413789569,-1.0763797164114608,-0.6981601504725475,-1.962444384398483,0.337116880589473
C17147,488.623392,1.0,0.0,0.0,0.0,328.292364,0.0,0.0,0.0,0.166667,3,0,700.0,175.301978,270.104028,0.0,12,0,0,0,0,2,-3.962119051698641,-1.772418308361211,-1.1756944628811596,0.07991022704614154,0.27635661498733766,-1.0309247101270018,-0.7380222854414642,1.164387400791289
C17148,2073.611538,1.0,0.0,0.0,0.0,108.209814,0.0,0.0,0.0,0.083333,1,0,8500.0,3838.187983,5578.994086,0.0,12,0,0,0,0,1,-3.527838417192359,-0.21752047882058154,-0.6549501575744687,-0.5531684253261532,2.3877751595329295,0.8050820871887742,1.5863851444614125,-0.6108697652855463
C17149,621.901025,1.0,573.36,455.0,118.36,0.0,0.25,0.083333,0.166667,0.0,0,4,1100.0,875.900693,229.727141,0.0,12,1,1,1,0,5,1.379717007942555,-0.5463780939667227,-1.0958521819073344,-1.278762135474717,0.3364204149037885,-1.057320605215808,-1.3028909292849955,-0.745421740043271
C17150,69.920933,0.727273,680.0,0.0,680.0,0.0,0.727273,0.0,0.636364,0.0,0,8,3500.0,668.711777,184.993332,0.857143,11,1,1,1,0,7,2.7427014991706984,-1.7552393316723294,0.45333783716642556,1.551241748005024,0.22313950372920657,0.070668192809188,0.671793999215533,-0.6913514809106497
C17151,293.979281,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,486.063311,252.868183,0.0,12,1,1,1,0,5,-0.06331408064464895,-2.012280074065063,-0.7796322640119082,-1.7976919131662414,0.8028521006043172,-0.5104521599899271,-0.16146157010593687,-0.14006849959291637
C17152,1608.490095,1.0,91.0,46.0,45.0,1756.688037,0.5,0.083333,0.416667,0.583333,9,7,3000.0,492.928487,434.150222,0.0,12,0,0,0,0,3,-2.3063051147050775,1.767608863344973,0.07652183600952969,0.9054486557107319,-0.927579796003234,0.4682852402596713,-0.6322635059563352,0.8089640474637015
C17153,3099.551098,1.0,69.8,69.8,0.0,2317.754635,0.090909,0.090909,0.0,0.181818,2,1,7000.0,4393.869532,1056.774188,0.090909,11,0,0,0,0,4,-2.546174586988413,1.5074041462476149,1.244188129918362,-0.9296117702575618,0.2768824402213614,-0.008476957471831872,0.3274953209925786,-1.1469886164234475
C17154,2534.994214,1.0,569.2,315.87,253.33,2056.894621,0.5,0.333333,0.25,0.333333,7,12,5000.0,836.699278,840.546381,0.0,12,0,0,0,0,3,-1.1272085928898257,2.841710364205446,0.16260909150205216,-0.055033808639213554,-1.0056211221086964,0.8176904230990519,-0.3554769801559314,0.5064141390946226
C17156,649.566721,1.0,245.77,245.77,0.0,1511.89442,0.083333,0.083333,0.0,0.416667,6,1,3000.0,432.966217,259.680955,0.0,12,0,0,0,0,3,-2.1190124108792863,0.792752911887844,1.001264595381937,-1.0901117161605292,-1.240255970998044,0.476602782856702,-0.9751685816309171,0.14057146735705064
C17157,75.9863,1.0,986.0,0.0,986.0,0.0,1.0,0.0,0.8,0.0,0,10,1000.0,807.394469,146.785318,0.555556,10,1,1,1,0,7,3.0263484678369803,-1.3980447467884374,-0.24527429107387777,2.1110454598869612,-0.3681081066407674,-1.5313536845445594,0.06855032759487503,-0.6242105240544338
C17158,452.907592,0.444444,0.0,0.0,0.0,1584.255192,0.0,0.0,0.0,0.444444,6,0,2500.0,230.076354,179.155785,0.0,9,0,0,0,0,1,-4.481822773292599,-1.9882584011915962,1.2419334027903106,0.5737849332536276,-1.8174366375547355,0.2293715458834249,0.6556906088704335,-0.1586785114401783
C17159,2616.764771,1.0,72.9,0.0,72.9,4308.339621,0.555556,0.0,0.444444,1.0,46,5,5000.0,332.345466,772.297613,0.0,9,0,0,0,-1,4,-3.4034720442555755,2.074400113153646,0.03253026173976739,2.0290958337282134,-2.395038310258377,0.39027743277027294,0.9027172023958968,-0.3425488889625783
C17160,1618.393031,1.0,833.36,0.0,833.36,0.0,1.0,0.0,1.0,0.0,0,30,1500.0,962.749997,1982.872638,0.0,12,1,1,1,0,5,1.6597962530753028,0.9835849462648725,-3.6362510500232643,1.4016699341291046,0.7167894982706563,-0.3135714644318248,-0.5507819038181315,-0.7641284025070973
C17161,67.593395,0.454545,619.59,619.59,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,997.081601,93.320933,0.090909,12,1,1,1,0,6,1.657530523401654,-2.2182768594560565,1.666389571980131,-2.4082913058039814,-0.016182196697275757,0.6246341952426671,-1.0763480262922231,-1.4468927125202378
C17162,0.0,0.0,393.29,45.65,347.64,0.0,1.0,0.083333,1.0,0.0,0,13,1000.0,0.0,,0.0,12,1,1,1,0,8,2.6785409203505783,-3.9489350442472673,-1.9339061903292931,0.8299125669352625,-3.3028575194037844,2.9222405330203505,-1.2803873090450621,1.5790087328808338
C17163,1725.664332,1.0,383.45,0.0,383.45,127.673881,0.583333,0.0,0.5,0.333333,4,17,1800.0,956.531234,1549.188231,0.0,12,0,0,0,0,3,-1.0301001443578517,1.7236079545175629,-1.9120825027621793,1.3298237191731443,-0.1533143079636234,0.05263907267274786,-0.9641606686628422,-0.3782708909267981
C17164,185.924664,0.5,617.98,617.98,0.0,0.0,0.333333,0.333333,0.0,0.0,0,13,1200.0,58.469887,82.739003,0.0,6,1,1,1,-1,8,1.3954486030383417,-2.448602217416251,-0.42858626612369394,-1.9225105143981052,-4.009982654730263,-1.5517576386476786,1.3666505069177184,-0.993436952270954
C17165,0.41367,0.181818,1187.42,1187.42,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,6000.0,1214.034802,9.925051,0.0,12,1,1,1,-1,6,3.67224035534365,-2.3677633098568496,3.873070129120296,-2.27298652154215,-0.8030829936135386,0.48070256453984783,-1.2887508701842914,0.659393713723661
C17166,187.516986,1.0,0.0,0.0,0.0,823.171535,0.0,0.0,0.0,0.25,5,0,4500.0,899.369544,96.727625,0.166667,12,0,0,0,0,1,-3.4109054242572525,-1.621453901941349,2.202275470074759,0.5791089332057667,1.1737021176997728,-0.15638379021563828,0.3242707182918187,0.8497023403031203
C17167,47.336863,0.909091,464.95,134.9,330.05,0.0,0.75,0.166667,0.416667,0.0,0,14,1000.0,424.138187,153.671805,0.454545,12,1,1,1,0,6,2.620968446749897,-1.4913727058589359,-0.21951450248545962,0.36163589533426604,-0.029204321088082363,-0.7651716645236625,-0.5358030958123338,0.8539338140986127
C17168,4481.413948,1.0,1385.56,250.0,1135.56,1308.516411,1.0,0.166667,1.0,0.083333,4,39,4500.0,1517.623087,4341.647445,0.0,12,0,0,0,0,3,0.03492987421388193,4.001971149349205,-1.8009398251513826,1.2576477702959388,-0.5340093066277536,0.8443133628546836,-0.3878464385473454,-0.09931704434992714
C17169,14.371243,0.363636,294.28,0.0,294.28,0.0,0.333333,0.0,0.25,0.0,0,8,2500.0,506.189083,124.313354,0.5,12,1,1,1,0,6,1.9354528342317787,-3.1025526672000923,0.8106781958512662,0.6080893195151452,0.15889838893490524,0.8957997905100846,-0.578093577746416,-0.5858332928319047
C17170,48.578408,1.0,673.1,646.61,26.49,0.0,1.0,1.0,0.083333,0.0,0,18,6000.0,665.773943,186.735956,1.0,12,1,1,1,0,0,3.3716565717319043,-0.2547727817873535,1.3951357302745702,-1.1099751214376408,0.466435493388623,-0.6470338593073184,1.562515702317221,2.058729573717331
C17172,27.533451,0.909091,187.5,0.0,187.5,0.0,0.5,0.0,0.416667,0.0,0,6,2000.0,280.02494,137.46898,0.333333,12,1,1,1,0,6,1.6419379134587109,-2.4382661297299335,-0.47037664830951637,0.824304915968323,0.4282667279619283,0.10016148311009777,-0.03881969974638568,0.250927880191254
C17173,18.527285,1.0,274.92,0.0,274.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,253.155177,134.848517,0.909091,12,1,1,1,0,0,2.755246394190609,-2.185509188739271,-0.5839586062299097,2.469631909399908,0.3520870715329865,-0.7643029853440547,0.04331849013794906,1.159977906188336
C17174,528.023703,1.0,770.05,109.4,660.65,286.123717,0.916667,0.083333,0.833333,0.083333,5,23,1500.0,748.204441,170.319835,0.0,12,1,1,0,0,3,0.8644248312315838,1.2335087775566211,-0.03585403486516316,1.5401640755459276,-0.7810747386478032,-0.1756329115237866,-1.3843899470966523,0.6188729830874518
C17175,51.65143,0.727273,398.98,0.0,398.98,0.0,0.5,0.0,0.333333,0.0,0,6,2500.0,452.347581,264.697366,0.571429,12,1,1,1,0,6,1.9529030112665848,-2.113363042981953,-0.19865879381152615,0.7467376717890777,0.4182881252360481,0.4830768341446656,0.04895092860646844,-0.35486963180378067
C17176,2.484819,0.363636,41.2,41.2,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,91.092518,104.026643,0.0,12,1,1,1,0,6,0.3511689194198189,-4.220438977825435,-0.002357628728993793,-1.713723712015898,-0.7936756192622009,1.2418445729245848,-0.7750359837328011,0.23756600959738386
C17177,4761.19131,0.833333,4085.81,3157.31,928.5,4023.466646,0.833333,0.5,0.5,0.333333,11,31,7500.0,1266.516033,1834.821306,0.0,6,0,0,0,-1,4,-0.2497957255471999,4.347864698373283,0.44249895978812276,0.4199303695982557,-4.385486266789119,-0.32655252029587284,1.7719860718344687,-1.6001551536077891
C17178,50.848135,0.909091,643.6,0.0,643.6,0.0,0.833333,0.0,0.75,0.0,0,13,1400.0,440.20021,218.581641,0.333333,12,1,1,1,0,0,2.5363228268551268,-1.5578245739086225,-0.8951912134189174,1.5787976584649226,0.20303599042409293,-0.02559404341256835,-0.40134495805316145,0.12359369125218081
C17179,440.341344,1.0,1019.33,180.0,839.33,0.0,1.0,0.083333,1.0,0.0,0,54,5000.0,1697.366202,1669.032322,0.090909,12,1,1,1,0,6,2.865604810086048,1.0168740790080355,-1.5233776619656743,0.8602947386180587,0.7158752767141665,0.8534374857352252,0.6798451955572138,-0.1308861449633787
C17180,6.104302,0.272727,134.97,0.0,134.97,0.0,0.25,0.0,0.25,0.0,0,6,4000.0,202.780964,42.148136,0.181818,12,1,1,1,0,6,1.54429781237127,-3.8554221433067326,0.9815714872752287,0.2664547428955035,-0.15311613107861363,1.5402067847565,-0.5883652678079776,-0.36228472076358975
C17181,177.602057,1.0,2863.31,2407.53,455.78,832.203874,1.0,0.583333,0.75,0.416667,10,27,1500.0,3344.466066,203.049504,0.583333,12,1,1,0,0,4,1.703106688765716,2.615989997522021,2.7926859334027307,1.3779259251019491,-1.1257390029433925,-1.0488450138843073,-1.4175417318825818,1.3924210582105312
C17182,10.805893,0.166667,76.51,50.93,25.58,0.0,0.166667,0.166667,0.166667,0.0,0,2,2500.0,0.0,,0.0,6,1,1,1,-1,8,0.5960979247180486,-4.44368341282062,-1.2246389689587671,-1.1113108286402018,-4.865416312562777,0.9369690798530094,2.1118171967405854,-0.8368500798364619
C17183,2493.589343,1.0,4655.55,3299.43,1356.12,0.0,0.75,0.5,0.666667,0.0,0,44,6500.0,1231.610235,832.178621,0.0,12,1,1,1,0,5,3.2817394682890306,2.0858503212630857,-1.2509595393539927,-1.007791132807242,0.13608659535457923,0.539650899507338,0.4261573348863639,-0.14302123129553362
